"data_scenario","algorithm","resampling","feature_selection","imputation_num","imputation_cat","encoding","fold","TARGET","auc","sen","spec","accu","ID","gmean"
5,"xgbDART","none","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.613350389323804,0.013911620294599,0.997434252726107,0.864145502938893,"5.12.3",0.117796122995423
8,"xgbDART","none","FFS","MEDIAN","DROP","LABEL",4,"year1",0.603041426815668,0.0225872689938398,0.997260690914625,0.87143803843605,"8.12.3",0.150084627736058
9,"xgbDART","none","FFS","DROP","UNKNOWN","HARD",4,"year1",0.609297792198809,0.00745156482861401,0.99915611814346,0.876178155608945,"9.12.3",0.0862860161802149
12,"xgbDART","none","FFS","DROP","DROP","HARD",4,"year1",0.594182714274517,0.00141442715700141,0.999227650125507,0.879374787631668,"12.12.3",0.0375943443135297
13,"xgbDART","none","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.578969690798059,0.0130932896890344,0.992687620269403,0.859931240989243,"13.12.3",0.11400678305656
16,"xgbDART","none","FFS","MEDIAN","DROP","HARD",4,"year1",0.603041426815668,0.0225872689938398,0.997260690914625,0.87143803843605,"16.12.3",0.150084627736058
1,"xgbDART","down","FFS","DROP","UNKNOWN","LABEL",4,"year1",0.631469970508153,0.508196721311475,0.674261603375527,0.653668453150989,"1.3.6.3",0.585369572271793
4,"xgbDART","down","FFS","DROP","DROP","LABEL",4,"year1",0.617457401272083,0.527581329561528,0.64336744545279,0.629459734964322,"4.3.6.3",0.582605056851197
5,"xgbDART","down","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.629104067087363,0.563829787234043,0.60602950609365,0.600310524564711,"5.3.6.3",0.584548960719574
8,"xgbDART","down","FFS","MEDIAN","DROP","LABEL",4,"year1",0.628938928657029,0.544147843942505,0.654238319890428,0.640026507620941,"8.3.6.3",0.596659342667944
9,"xgbDART","down","FFS","DROP","UNKNOWN","HARD",4,"year1",0.627292692435875,0.50521609538003,0.661814345991561,0.642395121049714,"9.3.6.3",0.578238064942412
12,"xgbDART","down","FFS","DROP","DROP","HARD",4,"year1",0.605461671591262,0.516265912305516,0.643560532921413,0.62827047230717,"12.3.6.3",0.57640989378436
13,"xgbDART","down","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.623527556062733,0.549099836333879,0.620525978191148,0.610846179438838,"13.3.6.3",0.583721434475109
16,"xgbDART","down","FFS","MEDIAN","DROP","HARD",4,"year1",0.628938928657029,0.544147843942505,0.654238319890428,0.640026507620941,"16.3.6.3",0.596659342667944
1,"xgbDART","up","FFS","DROP","UNKNOWN","LABEL",4,"year1",0.63822652757079,0.529061102831595,0.660126582278481,0.643873590833487,"1.4.6.3",0.590971486307677
4,"xgbDART","up","FFS","DROP","DROP","LABEL",4,"year1",0.619471573946902,0.524752475247525,0.627534273025681,0.615188583078491,"4.4.6.3",0.573846811503629
5,"xgbDART","up","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.633745350632881,0.557283142389525,0.627068633739577,0.61761117888433,"5.4.6.3",0.591147002618044
8,"xgbDART","up","FFS","MEDIAN","DROP","LABEL",4,"year1",0.627670365431831,0.517453798767967,0.673109115811901,0.653015241882041,"8.4.6.3",0.590171897807932
9,"xgbDART","up","FFS","DROP","UNKNOWN","HARD",4,"year1",0.623415992252889,0.517138599105812,0.655063291139241,0.637959711698392,"9.4.6.3",0.582029649335315
12,"xgbDART","up","FFS","DROP","DROP","HARD",4,"year1",0.606517234626947,0.497878359264498,0.648194632168372,0.630139313625552,"12.4.6.3",0.568086331421593
13,"xgbDART","up","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.618381049163875,0.541734860883797,0.633354714560616,0.620938227791949,"13.4.6.3",0.585756202000962
16,"xgbDART","up","FFS","MEDIAN","DROP","HARD",4,"year1",0.627670365431831,0.517453798767967,0.673109115811901,0.653015241882041,"16.4.6.3",0.590171897807932
1,"xgbDART","rose","FFS","DROP","UNKNOWN","LABEL",4,"year1",0.560163211278587,0.257824143070045,0.816033755274262,0.746812049528738,"1.5.6.3",0.458686389235409
4,"xgbDART","rose","FFS","DROP","DROP","LABEL",4,"year1",0.615892901181548,0.347949080622348,0.793396408573084,0.739891267414203,"4.5.6.3",0.525415598295366
5,"xgbDART","rose","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.6278891164654,0.450081833060556,0.722001282873637,0.685150271708994,"5.5.6.3",0.57005233169231
8,"xgbDART","rose","FFS","MEDIAN","DROP","LABEL",4,"year1",0.597531168781252,0.325462012320329,0.808857099376046,0.746454605699138,"8.5.6.3",0.513081142941847
9,"xgbDART","rose","FFS","DROP","UNKNOWN","HARD",4,"year1",0.543392945851962,0.295081967213115,0.788185654008439,0.727037516170763,"9.5.6.3",0.482264837318631
12,"xgbDART","rose","FFS","DROP","DROP","HARD",4,"year1",0.599291612056414,0.239038189533239,0.86252172234022,0.787631668365613,"12.5.6.3",0.454065668093611
13,"xgbDART","rose","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.629977093041933,0.342062193126023,0.814368184733804,0.750360430298325,"13.5.6.3",0.527792162960102
16,"xgbDART","rose","FFS","MEDIAN","DROP","HARD",4,"year1",0.597531168781252,0.325462012320329,0.808857099376046,0.746454605699138,"16.5.6.3",0.513081142941847
1,"xgbDART","smote","FFS","DROP","UNKNOWN","LABEL",4,"year1",0.614815251498173,0.163934426229508,0.926582278481013,0.832008870818703,"1.6.6.3",0.389741881476979
4,"xgbDART","smote","FFS","DROP","DROP","LABEL",4,"year1",0.605434906991651,0.257425742574257,0.843406062946515,0.773020727149167,"4.6.6.3",0.465955397056025
5,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","LABEL",4,"year1",0.618199221247411,0.214402618657938,0.884028223220013,0.79327936120661,"5.6.6.3",0.435359582444093
8,"xgbDART","smote","FFS","MEDIAN","DROP","LABEL",4,"year1",0.623102272226574,0.216632443531828,0.89864556384112,0.810603048376408,"8.6.6.3",0.441220788680609
9,"xgbDART","smote","FFS","DROP","UNKNOWN","HARD",4,"year1",0.612013526005018,0.178837555886736,0.906329113924051,0.816115320643134,"9.6.6.3",0.402598663141308
12,"xgbDART","smote","FFS","DROP","DROP","HARD",4,"year1",0.59919602420066,0.230551626591231,0.859432322842248,0.783893985728848,"12.6.6.3",0.445133148593047
13,"xgbDART","smote","FFS","MEDIAN","UNKNOWN","HARD",4,"year1",0.616652949087133,0.219312602291326,0.8891597177678,0.798380836198292,"13.6.6.3",0.441592494904835
